ymd,race,order,no,odds
20130525,10,10,11,13.7
20130525,10,11,4,9.2
20130525,10,12,6,53
20130525,10,13,12,90.9
20130525,10,14,15,274.8
20130525,11,1,15,3.4
20130525,11,2,10,4.2
20130525,11,3,6,11.7
20130525,11,4,1,20.6
20130525,11,5,16,23.9
20130525,11,6,8,26.2
20130525,11,7,7,2.9
20130525,11,8,3,112.7
20130525,11,9,5,37.8
20130525,11,10,11,14.8
20130525,11,11,9,43.4
20130525,11,12,2,57.1
20130525,11,13,12,65.4
20130525,11,14,4,208.3
20130525,11,15,14,234.7
20130525,12,1,7,6
20130525,12,2,10,62.6
20130525,12,3,2,60.9
20130525,12,4,8,6.8
20130525,12,5,12,5.6
20130525,12,6,16,2.2
20130525,12,7,15,9.2
20130525,12,8,6,37.2
20130525,12,9,9,27.1
20130525,12,10,11,36
20130525,12,11,5,52.5
20130525,12,12,14,287.2
20130525,12,13,1,21.4
20130525,12,14,3,275.2
20130525,12,15,4,166.6
20130525,12,16,13,353.8
20130525,01,1,4,7.2
20130525,01,2,3,39.8
20130525,01,3,9,4.7
20130525,01,4,2,62.9
20130525,01,5,1,14.5
20130525,01,6,8,40.3
20130525,01,7,7,63.3
20130525,01,8,12,84.3
20130525,01,9,15,30.3
20130525,01,10,11,1.9
20130525,01,11,13,270.5
20130525,01,12,6,8.3
20130525,01,13,5,312.5
20130525,01,14,14,25.7
20130525,01,15,16,84.9
20130525,01,16,10,101.4
20130525,02,1,11,45.9
20130525,02,2,9,2.4
20130525,02,3,4,11.2
20130525,02,4,5,6.2
20130525,02,5,12,6.9
20130525,02,6,6,64.8
20130525,02,7,1,21.2
20130525,02,8,3,18.4
20130525,02,9,2,8.4
20130525,02,10,15,33.3
20130525,02,11,16,74.5
20130525,02,12,7,26.8
20130525,02,13,8,67.7
20130525,02,14,13,134.1
20130525,02,15,10,629.5
20130525,02,16,14,12.9
20130525,03,1,11,2.5
20130525,03,2,17,10.8
20130525,03,3,14,3.5
20130525,03,4,10,12.1
20130525,03,5,7,54.2
20130525,03,6,16,343.4
20130525,03,7,18,12.9
20130525,03,8,8,56.1
20130525,03,9,6,63
20130525,03,10,1,14.4
20130525,03,11,15,12.9
20130525,03,12,4,336.7
20130525,03,13,3,74.6
20130525,03,14,13,24.9
20130525,03,15,2,166.1
20130525,03,16,12,101.2
20130525,03,17,9,29
20130525,03,18,5,449.7
20130525,04,1,2,3.4
20130525,04,2,4,8
20130525,04,3,7,5.9
20130525,04,4,12,3.8
20130525,04,5,3,52.2
20130525,04,6,5,14.3
20130525,04,7,15,5.4
20130525,04,8,6,20.4
20130525,04,9,17,91.7
20130525,04,10,1,50.5
20130525,04,11,10,77.7
20130525,04,12,13,350
20130525,04,13,11,272.6
20130525,04,14,14,609.7
20130525,04,15,8,728.2
20130525,04,16,16,551.8
20130525,04,17,9,46.9
20130525,04,18,18,409.7
20130525,05,1,14,39.9
20130525,05,2,16,12
20130525,05,3,5,6.5
20130525,05,4,4,31.5
20130525,05,5,12,49.5
20130525,05,6,11,157.9
20130525,05,7,10,8.2
20130525,05,8,3,16.3
20130525,05,9,15,132.2
20130525,05,10,13,37.2
20130525,05,11,8,33.2
20130525,05,12,7,43.4
20130525,05,13,2,1.6
20130525,05,14,1,166
20130525,05,15,6,76
20130525,05,16,9,206.7
20130525,06,1,6,3.8
20130525,06,2,7,5.1
20130525,06,3,4,6.8
20130525,06,4,11,17.7
20130525,06,5,15,6.8
20130525,06,6,3,3.6
20130525,06,7,1,116.3
20130525,06,8,16,48.3
20130525,06,9,10,261.4
20130525,06,10,8,310
20130525,06,11,14,185.4
20130525,06,12,2,104.2
20130525,06,13,9,176.5
20130525,06,14,13,9.9
20130525,06,15,5,325.5
20130525,06,16,12,164.1
20130525,07,1,8,2
20130525,07,2,15,5.7
20130525,07,3,12,12.2
20130525,07,4,3,14.1
20130525,07,5,6,26.7
20130525,07,6,14,35.9
20130525,07,7,10,143.7
20130525,07,8,2,8.1
20130525,07,9,11,99.4
20130525,07,10,5,252.8
20130525,07,11,13,44.8
20130525,07,12,9,15.2
20130525,07,13,16,18.9
20130525,07,14,4,15.8
20130525,07,15,7,318.3
20130525,07,16,1,481.5
20130525,08,1,5,2
20130525,08,2,8,41.8
20130525,08,3,2,21.4
20130525,08,4,6,10.9
20130525,08,5,9,3.8
20130525,08,6,13,62.3
20130525,08,7,3,74.7
20130525,08,8,1,22.6
20130525,08,9,12,16.1
20130525,08,10,7,9.4
20130525,08,11,10,157.7
20130525,09,1,4,3
20130525,09,2,1,5.9
20130525,09,3,13,6.6
20130525,09,4,8,59.8
20130525,09,5,11,60.1
20130525,09,6,5,24
20130525,09,7,16,6.8
20130525,09,8,6,6.5
20130525,09,9,10,45.8
20130525,09,10,7,91.2
20130525,09,11,12,8.2
20130525,09,12,2,246.6
20130525,09,13,14,35.9
20130525,09,14,9,29.2
20130525,09,15,3,276.3
20130525,09,16,15,521.7
20130525,10,1,13,16.5
20130525,10,2,11,10.4
20130525,10,3,4,3.4
20130525,10,4,8,38
20130525,10,5,10,67.1
20130525,10,6,1,5.5
20130525,10,7,12,8.7
20130525,10,8,2,33.4
20130525,10,9,9,64.4
20130525,10,10,6,12.8
20130525,10,11,7,9.6
20130525,10,12,3,6.6
20130525,10,13,14,11.2
20130525,10,14,5,219.6
20130525,11,1,11,4.8
20130525,11,2,12,27.9
20130525,11,3,3,9.1
20130525,11,4,8,5.7
20130525,11,5,4,10.8
20130525,11,6,7,16.8
20130525,11,7,6,3.9
20130525,11,8,5,13.8
20130525,11,9,2,25.6
20130525,11,10,13,62.9
20130525,11,11,9,7.1
20130525,11,12,10,35.5
20130525,11,13,1,43
20130525,12,1,6,8.6
20130525,12,2,7,28.5
20130525,12,3,11,13.8
20130525,12,4,2,12.8
20130525,12,5,4,5.1
20130525,12,6,3,5.2
20130525,12,7,9,33.2
20130525,12,8,8,55.3
20130525,12,9,14,51.4
20130525,12,10,5,2.4
20130525,12,11,16,71.9
20130525,12,12,13,98.7
20130525,12,13,12,65.1
20130525,12,14,10,229.5
20130525,12,15,15,55.1
20130525,12,16,1,88.7
20130526,01,1,14,4.9
20130526,01,2,13,6
20130526,01,3,5,6.2
20130526,01,4,7,36.4
20130526,01,5,10,14.8
20130526,01,6,9,20.4
20130526,01,7,11,13.8
20130526,01,8,6,5.7
20130526,01,9,12,16.6
20130526,01,10,1,8.5
20130526,01,11,4,23.6
20130526,01,12,3,161.1
20130526,01,13,2,110.6
20130526,01,14,16,42.4
20130526,01,15,8,247.1
20130526,01,16,15,209.8
20130526,02,1,2,1.3
20130526,02,2,4,19.5
20130526,02,3,5,297.2
20130526,02,4,10,10.7
20130526,02,5,8,36.2
20130526,02,6,14,148.3
20130526,02,7,13,8.7
20130526,02,8,6,172.7
20130526,02,9,15,314.8
20130526,02,10,7,232.8
20130526,02,11,1,22.9
20130526,02,12,3,138.4
20130526,03,1,1,2.3
20130526,03,2,8,11.5
20130526,03,3,16,9.3
20130526,03,4,10,9.3
20130526,03,5,15,22.4
20130526,03,6,3,3.2
20130526,03,7,6,86.1
20130526,03,8,2,76.3
20130526,03,9,7,32.7
20130526,03,10,4,285.8
20130526,03,11,11,157.9
20130526,03,12,9,298.4
20130526,03,13,5,276.7
20130526,03,14,12,302
20130526,03,15,14,41.4
20130526,04,1,4,28
20130526,04,2,13,8.1
20130526,04,3,17,5.3
20130526,04,4,16,10.7
20130526,04,5,3,2.4
20130526,04,6,7,9.7
20130526,04,7,9,17.5
20130526,04,8,5,290.1
20130526,04,9,6,50.9
20130526,04,10,18,15.9
20130526,04,11,8,135.5
20130526,04,12,10,23.7
20130526,04,13,15,70.1
20130526,04,14,12,216.5
20130526,04,15,1,200.8
20130526,04,16,14,301.3
20130526,04,17,2,156.8
20130526,04,18,11,213.6
20130526,05,1,12,23.3
20130526,05,2,10,2.1
20130526,05,3,15,5.5
20130526,05,4,6,15
20130526,05,5,2,10.8
20130526,05,6,14,7.8
20130526,05,7,5,23.8
20130526,05,8,8,38.2
20130526,05,9,11,35.5
20130526,05,10,13,57.7
20130526,05,11,1,46.6
20130526,05,12,16,99.1
20130526,05,13,3,27.5
20130526,05,14,9,63.1
20130526,05,15,7,289.8
20130526,05,16,4,116.3
20130526,06,1,3,3.9
20130526,06,2,2,2.8
20130526,06,3,10,39.3
20130526,06,4,4,60.9
20130526,06,5,15,20.4
20130526,06,6,6,15
20130526,06,7,8,359
20130526,06,8,11,195.9
20130526,06,9,14,23.7
20130526,06,10,17,287.9
20130526,06,11,16,27.2
20130526,06,12,1,41
20130526,06,13,5,360
20130526,06,14,12,32.1
20130526,06,15,9,78.7
20130526,06,16,13,27.5
20130526,06,17,7,117.5
20130526,06,18,18,4.6
20130526,07,1,6,4
20130526,07,2,9,24.4
20130526,07,3,10,4.5
20130526,07,4,5,15.7
20130526,07,5,12,100.3
20130526,07,6,4,4.9
20130526,07,7,14,45
20130526,07,8,11,227.5
20130526,07,9,8,55.2
20130526,07,10,7,7.4
20130526,07,11,16,24.2
20130526,07,12,3,25
20130526,07,13,13,47.7
20130526,07,14,1,12.4
20130526,07,15,2,47.7
20130526,07,16,15,60.6
20130526,08,1,8,13.7
20130526,08,2,4,7.2
20130526,08,3,10,16.4
20130526,08,4,3,14.5
20130526,08,5,1,22.8
20130526,08,6,11,116.1
20130526,08,7,9,24.7
20130526,08,8,16,4.9
20130526,08,9,15,9
20130526,08,10,7,8.6
20130526,08,11,2,105.2
20130526,08,12,6,57.1
20130526,08,13,12,21.6
20130526,08,14,13,15.2
20130526,08,15,5,83.9
20130526,08,16,18,37.4
20130526,08,17,17,7
20130526,08,18,14,254.5
20130526,09,1,6,3
20130526,09,2,12,9.8
20130526,09,3,10,13.7
20130526,09,4,3,5.9
20130526,09,5,9,40.6
20130526,09,6,14,26.3
20130526,09,7,5,49.4
20130526,09,8,13,41.5
20130526,09,9,4,3
20130526,09,10,11,38.8
20130526,09,11,8,25.4
20130526,09,12,7,222.5
20130526,09,13,2,339.2
20130526,09,14,1,134.8
20130526,10,1,1,2.9
20130526,10,2,9,6.1
20130526,10,3,3,61.6
20130526,10,4,16,109.8
20130526,10,5,8,3
20130526,10,6,11,120.3
20130526,10,7,6,238.2
20130526,10,8,10,64.8
20130526,10,9,2,7.6
20130526,10,10,15,77.4
20130526,10,11,5,27.6
20130526,10,12,17,64
20130526,10,13,7,20.7
20130526,10,14,14,211.7
20130526,10,15,13,37.3
20130526,10,16,4,192.4
20130526,10,17,12,89
20130526,10,18,18,240.7
20130526,11,1,15,12.5
20130526,11,2,11,3.2
20130526,11,3,5,13.7
20130526,11,4,8,4.4
20130526,11,5,6,8
20130526,11,6,10,8.7
20130526,11,7,9,23.8
20130526,11,8,16,171.4
20130526,11,9,2,28.8
20130526,11,10,3,208.4
20130526,11,11,14,13.6
20130526,11,12,7,126.4
20130526,11,13,1,15
20130526,11,14,12,97.9
20130526,11,15,13,75.8
20130526,11,16,4,90
20130526,12,1,4,8.8
20130526,12,2,16,6.3
20130526,12,3,11,7
20130526,12,4,9,105.2
20130526,12,5,3,10.1
20130526,12,6,2,18.9
20130526,12,7,1,69.2
20130526,12,8,12,14.5
20130526,12,9,14,17.9
20130526,12,10,8,3.8
20130526,12,11,5,12.8
20130526,12,12,7,16.2
20130526,12,13,15,159.4
20130526,12,14,17,33.3
20130526,12,15,10,265.2
20130526,12,16,13,56.6
20130526,12,17,6,127.1
20130526,12,18,18,367.2
20130526,01,1,7,23.3
20130526,01,2,5,6
20130526,01,3,10,2.5
20130526,01,4,9,13.5
20130526,01,5,11,4.9
20130526,01,6,1,20.3
20130526,01,7,14,8.7
20130526,01,8,6,16
20130526,01,9,4,39.4
20130526,01,10,12,114.3
20130526,01,11,15,191.2
20130526,01,12,8,151.1
20130526,01,13,2,17.3
20130526,01,14,13,31.8
20130526,01,15,3,236.8
20130526,01,16,16,247.8
20130526,02,1,4,4.6
20130526,02,2,14,1.7
20130526,02,3,13,30.7
20130526,02,4,6,73
20130526,02,5,8,59.8
20130526,02,6,15,6.7
20130526,02,7,11,39.9
20130526,02,8,16,11.1
20130526,02,9,2,30.1
20130526,02,10,9,51.7
20130526,02,11,5,29.6
20130526,02,12,3,308
20130526,02,13,1,75.9
20130526,02,14,12,71.1
20130526,02,15,7,420.3
20130526,02,16,10,556.4
20130526,03,1,2,2.3
20130526,03,2,9,67.9
20130526,03,3,10,5.1
20130526,03,4,11,13.6
20130526,03,5,3,25.5
20130526,03,6,18,7.7
20130526,03,7,14,15.6
20130526,03,8,8,7
20130526,03,9,1,23.2
20130526,03,10,5,214.3
20130526,03,11,13,455.9
20130526,03,12,17,25.1
20130526,03,13,4,513.3
20130526,03,14,12,26
20130526,03,15,7,402.9
20130526,03,16,15,470.3
20130526,03,17,16,46.9
20130526,03,18,6,95.9
20130526,04,1,9,4.4
20130526,04,2,1,7.6
20130526,04,3,2,15
20130526,04,4,14,12.5
20130526,04,5,5,3.2
20130526,04,6,6,4.4
20130526,04,7,7,90.3
20130526,04,8,10,91
20130526,04,9,11,42.5
20130526,04,10,12,9.7
20130526,04,11,4,51.9
20130526,04,12,8,98.6
20130526,04,13,3,59.5
20130526,04,14,13,45.5
20130526,05,1,11,4.8
20130526,05,2,2,55.7
20130526,05,3,14,27
20130526,05,4,16,9.5
20130526,05,5,10,73.3
20130526,05,6,3,176
20130526,05,7,4,3.7
20130526,05,8,5,4.1
20130526,05,9,15,54.2
20130526,05,10,8,7.6
20130526,05,11,1,9.7
20130526,05,12,12,19.9
20130526,05,13,7,71.9
20130526,05,14,6,43.4
20130526,05,15,13,72.8
20130526,05,16,9,330.1
20130526,06,1,6,1.6
20130526,06,2,8,94
20130526,06,3,1,7.8
20130526,06,4,16,82
20130526,06,5,12,258.3
20130526,06,6,17,8.8
20130526,06,7,5,31
20130526,06,8,10,12.1
20130526,06,9,4,13.1
20130526,06,10,15,61.9
20130526,06,11,7,28.3
20130526,06,12,9,412.1
20130526,06,13,18,69.7
20130526,06,14,2,254.4
20130526,06,15,13,27.3
20130526,06,16,11,38.9
20130526,06,17,14,86.1
20130526,06,18,3,238.1
20130526,07,1,3,11.8
20130526,07,2,1,4.6
20130526,07,3,9,22.2
20130526,07,4,16,3.1
20130526,07,5,7,111.9
20130526,07,6,2,29.6
20130526,07,7,12,19.9
20130526,07,8,8,270.6
20130526,07,9,5,17.5
20130526,07,10,6,7.1
20130526,07,11,11,282.7
20130526,07,12,14,44.3
20130526,07,13,10,7
20130526,07,14,15,10.1
20130526,07,15,4,62.8
20130526,07,16,13,103.2
20130526,08,1,7,60.6
20130526,08,2,2,3.2
20130526,08,3,13,48.8
20130526,08,4,8,12.3
20130526,08,5,3,64
20130526,08,6,17,9
20130526,08,7,14,14.3
20130526,08,8,5,23.4
20130526,08,9,1,25.1
20130526,08,10,12,72.8
20130526,08,11,16,99.7
20130526,08,12,9,496.1
20130526,08,13,15,15.7
20130526,08,14,6,241.1
20130526,08,15,18,2.4
20130526,08,16,10,117.1
20130526,08,17,4,70.6
20130526,08,18,11,101.4
20130526,09,1,2,5
20130526,09,2,14,2.5
20130526,09,3,16,27.1
20130526,09,4,3,7.2
20130526,09,5,9,58.5
20130526,09,6,12,10.8
20130526,09,7,5,64.7
20130526,09,8,10,15
20130526,09,9,8,96.4
20130526,09,10,6,111.6
20130526,09,11,11,40.5
20130526,09,12,1,119.6
20130526,09,13,15,5.9
20130526,09,14,13,458.1
20130526,09,15,7,155.7
20130526,09,16,4,20.6
20130526,10,1,16,135.7
20130526,10,2,8,6.7
20130526,10,3,1,27.9
20130526,10,4,18,3.1
20130526,10,5,3,15.8
20130526,10,6,2,7.5
20130526,10,7,9,17.7
20130526,10,8,10,9.5
20130526,10,9,11,7.1
20130526,10,10,12,28.4
20130526,10,11,5,56.5
20130526,10,12,4,11.8
20130526,10,13,17,38.4
20130526,10,14,7,98.7
20130526,10,15,6,18.4
20130526,10,16,15,352
20130526,10,17,14,307.9
20130526,10,18,13,70.7
20130526,11,1,4,7.4
20130526,11,2,1,6
20130526,11,3,8,2.7
20130526,11,4,9,4.9
20130526,11,5,2,10
20130526,11,6,10,6.9
20130526,11,7,7,47.2
20130526,11,8,3,81.1
20130526,11,9,6,54
20130526,11,10,5,50.7
20130526,11,11,11,14.9
20130526,12,1,5,2.9
20130526,12,2,10,57.7
20130526,12,3,13,110.1
20130526,12,4,4,13.7
20130526,12,5,8,6.5
20130526,12,6,3,35.6
20130526,12,7,16,4.5
20130526,12,8,11,103.3
20130526,12,9,12,12.2
20130526,12,10,15,67.2
20130526,12,11,2,8.6
20130526,12,12,14,11.3
20130526,12,13,7,27.1
20130526,12,14,6,29.9
20130526,12,15,1,232.4
20130526,12,16,9,44.1
20130601,01,1,11,2.7
20130601,01,2,14,9.2
20130601,01,3,4,6.6
20130601,01,4,12,75.9
20130601,01,5,8,11.1
20130601,01,6,7,112.4
20130601,01,7,15,106.3
20130601,01,8,1,79.5
20130601,01,9,9,8
20130601,01,10,10,14.2
20130601,01,11,5,88.9
20130601,01,12,3,25.1
20130601,01,13,2,111.2
20130601,01,14,6,4.6
20130601,01,15,13,82
20130601,01,16,16,301.2
20130601,02,1,3,3.4
20130601,02,2,5,10.4
20130601,02,3,6,1.8
20130601,02,4,12,75.5
20130601,02,5,8,19.3
20130601,02,6,13,19.3
20130601,02,7,16,214.3
20130601,02,8,4,50.9
20130601,02,9,11,15.2
20130601,02,10,2,41.4
20130601,02,11,15,48.5
20130601,02,12,1,26.7
20130601,02,13,14,95.8
20130601,02,14,10,730.1
20130601,02,15,9,430.8
20130601,02,16,7,266.8
20130601,03,1,3,10.8
20130601,03,2,15,4.2
20130601,03,3,4,16
20130601,03,4,8,31.1
20130601,03,5,6,12.2
20130601,03,6,9,31.5
20130601,03,7,1,232.8
20130601,03,8,14,34.9
20130601,03,9,7,137.7
20130601,03,10,11,10.6
20130601,03,11,5,206.2
20130601,03,12,12,20.1
20130601,03,13,2,2.1
20130601,03,14,13,26.1
20130601,03,15,10,411.5
20130601,03,16,16,342.1
20130601,04,1,9,5.4
20130601,04,2,8,5.5
20130601,04,3,7,49.5
20130601,04,4,4,7.6
20130601,04,5,5,9.1
20130601,04,6,1,2.5
20130601,04,7,13,40.2
20130601,04,8,12,14.5
20130601,04,9,3,97.3
20130601,04,10,2,40.7
20130601,04,11,14,95.5
20130601,05,1,10,35.7
20130601,05,2,1,2.9
20130601,05,3,4,5
20130601,05,4,7,12.6
20130601,05,5,8,5.1
20130601,05,6,12,67.3
20130601,05,7,6,14.8
20130601,05,8,9,21.7
20130601,05,9,2,6.6
20130601,05,10,11,17.1
20130601,05,11,3,19.3
20130601,05,12,5,79.6
20130601,05,13,13,147.3
20130601,06,1,3,13.7
20130601,06,2,13,8.6
20130601,06,3,8,8.5
20130601,06,4,14,27.3
20130601,06,5,9,10.2
20130601,06,6,2,77.8
20130601,06,7,12,256.2
20130601,06,8,5,80.9
20130601,06,9,1,200.7
20130601,06,10,15,45
20130601,06,11,7,244.7
20130601,06,12,10,306.1
20130601,06,13,16,81.7
20130601,06,14,11,3.2
20130601,06,15,4,23.3
20130601,06,16,6,2.6
20130601,07,1,1,1.5
20130601,07,2,10,19.9
20130601,07,3,5,15.1
20130601,07,4,9,9.5
20130601,07,5,11,11.4
20130601,07,6,12,29.6
20130601,07,7,2,125.7
20130601,07,8,4,53.6
20130601,07,9,3,87.6
20130601,07,10,8,14.4
20130601,07,11,7,27.4
20130601,07,12,6,20.7
20130601,07,13,14,32.9
20130601,07,14,15,519.1
20130601,07,15,13,226.2
20130601,07,16,16,341.7
20130601,08,1,12,2.3
20130601,08,2,11,10.5
20130601,08,3,6,20.7
20130601,08,4,14,234.6
20130601,08,5,9,89.2
20130601,08,6,1,8.2
20130601,08,7,2,342.6
20130601,08,8,5,3.7
20130601,08,9,13,15
20130601,08,10,15,43.7
20130601,08,11,4,7.7
20130601,08,12,8,145.2
20130601,08,13,3,331.4
20130601,08,14,10,79.2
20130601,08,15,16,108
20130601,08,16,7,92.1
20130601,09,1,2,15.2
20130601,09,2,6,4.4
20130601,09,3,9,2.5
20130601,09,4,4,9.2
20130601,09,5,7,72.2
20130601,09,6,3,237.3
20130601,09,7,5,5.7
20130601,09,8,8,26.5
20130601,09,9,10,5.3
20130601,09,10,1,34.4
20130601,10,1,7,2
20130601,10,2,1,7.1
20130601,10,3,2,28.8
20130601,10,4,4,81.3
20130601,10,5,9,16.4
20130601,10,6,3,9.6
20130601,10,7,6,5
20130601,10,8,12,88.4
20130601,10,9,5,54.9
20130601,10,10,11,18.9
20130601,10,11,8,392.1
20130601,10,12,13,42.1
20130601,10,13,10,11.5
20130601,11,1,3,3
20130601,11,2,5,23.7
20130601,11,2,7,2.8
20130601,11,4,10,39
20130601,11,5,11,7.6
20130601,11,6,2,66.4
20130601,11,7,14,34.4
20130601,11,8,12,5.1
20130601,11,9,1,26.8
20130601,11,10,6,34.6
20130601,11,11,16,351.1
20130601,11,12,4,203.8
20130601,11,13,15,39.6
20130601,11,14,9,183.4
20130601,11,15,8,96.4
20130601,11,16,13,152
20130601,12,1,10,6.3
20130601,12,2,5,5.1
20130601,12,3,7,14.6
20130601,12,4,4,4.5
20130601,12,5,1,8.2
20130601,12,6,9,13.5
20130601,12,7,3,61.8
20130601,12,8,13,60.1
20130601,12,9,11,132.4
20130601,12,10,12,55.1
20130601,12,11,2,77.6
20130601,12,12,14,5.7
20130601,12,13,15,17.1
20130601,12,14,6,22.6
20130601,12,15,16,84.3
20130601,12,16,18,20.5
20130601,12,17,17,283.4
20130601,12,18,8,237.2
20130601,01,1,8,3.9
20130601,01,2,12,10.9
20130601,01,3,11,7.1
20130601,01,4,6,32.8
20130601,01,5,1,9
20130601,01,6,15,39.3
20130601,01,7,7,195.3
20130601,01,8,3,14.9
20130601,01,9,16,5.6
20130601,01,10,13,4.5
20130601,01,11,4,140.3
20130601,01,12,10,14.8
20130601,01,13,9,447
20130601,01,14,5,396.2
20130601,01,15,14,29.4
20130601,01,16,2,80.6
20130601,02,1,3,10.7
20130601,02,2,7,1.7
20130601,02,3,2,10.7
20130601,02,4,6,7.8
20130601,02,5,4,14.6
20130601,02,6,12,17.5
20130601,02,7,14,117.9
20130601,02,8,1,150.7
20130601,02,9,11,27.5
20130601,02,10,5,304.9
20130601,02,11,8,18.5
20130601,02,12,10,22.7
20130601,02,13,16,44.7
20130601,02,14,15,595.3
20130601,02,15,9,51.6
20130601,02,16,13,60.5
20130601,03,1,9,43.6
20130601,03,2,14,2.1
20130601,03,3,13,4.1
20130601,03,4,5,81.3
20130601,03,5,3,8.6
20130601,03,6,6,22.4
20130601,03,7,4,446.5
20130601,03,8,11,297.7
20130601,03,9,7,17.5
20130601,03,10,12,27.5
20130601,03,11,15,722.6
20130601,03,12,16,126
20130601,03,13,2,4.7
20130601,03,14,1,118.2
20130601,03,15,10,104.7
20130601,03,16,8,332.5
20130601,04,1,2,7.5
20130601,04,2,5,11.9
20130601,04,3,12,111
20130601,04,4,7,2.5
20130601,04,5,3,4.9
20130601,04,6,1,26.6
20130601,04,7,4,4.4
20130601,04,8,10,34.7
20130601,04,9,14,19.7
20130601,04,10,6,186.8
20130601,04,11,15,133.2
20130601,04,12,11,137.2
20130601,04,13,8,433.9
20130601,04,14,9,146.8
20130601,04,15,13,21.2
20130601,05,1,4,4.4
20130601,05,2,2,3.8
20130601,05,3,3,17.1
20130601,05,4,5,2
20130601,05,5,1,5.3
20130601,06,1,3,3.6
20130601,06,2,13,1.6
20130601,06,3,1,9.5
20130601,06,4,12,46.2
20130601,06,5,10,16.6
20130601,06,6,7,48.8
20130601,06,7,8,15.4
20130601,06,8,2,79.2
20130601,06,9,4,38.3
20130601,06,10,11,169.2
20130601,06,11,9,590.4
20130601,06,12,5,84
20130601,06,13,6,287.9
20130601,06,14,14,466.5
20130601,07,1,3,24.3
20130601,07,2,10,5.1
20130601,07,3,2,7.8
20130601,07,4,17,10.4
20130601,07,5,15,14.2
20130601,07,6,12,6.1
20130601,07,7,4,11.8
20130601,07,8,16,537
20130601,07,9,1,21.2
20130601,07,10,7,28.9
20130601,07,11,6,74.2
20130601,07,12,18,22.2
20130601,07,13,14,564.5
20130601,07,14,9,4.1
20130601,07,15,5,353.6
20130601,07,16,8,133.1
20130601,07,17,11,49.8
20130601,07,18,13,16.2
20130601,08,1,10,10.6
20130601,08,2,12,3.7
20130601,08,3,3,40.5
20130601,08,4,2,11.7
20130601,08,5,6,5.5
20130601,08,6,9,23.4
20130601,08,7,15,92.3
20130601,08,8,5,7.6
20130601,08,9,1,8.5
20130601,08,10,4,22.7
20130601,08,11,14,6.2
20130601,08,12,8,50.5
20130601,08,13,11,159.2
20130601,08,14,16,19.8
20130601,08,15,7,91.4
20130601,08,16,13,197.4
20130601,09,1,7,2.9
20130601,09,2,9,16.4
20130601,09,3,15,5.6
20130601,09,4,8,34.6
20130601,09,5,2,130.5
20130601,09,6,4,6.2
20130601,09,7,13,8.4
20130601,09,8,1,92.6
20130601,09,9,6,19.3
20130601,09,10,3,25.1
20130601,09,11,11,30.8
20130601,09,12,14,12.1
20130601,09,13,5,117
20130601,09,14,10,22.8
20130601,09,15,16,15.8
20130601,09,16,12,42
20130601,10,1,5,2.9
20130601,10,2,11,7.2
20130601,10,3,6,7.5
20130601,10,4,12,3.2
20130601,10,5,1,15.2
20130601,10,6,8,21.9
20130601,10,7,9,9.1
20130601,10,8,13,50.6
20130601,10,9,7,30
20130601,10,10,4,323.2
20130601,10,11,10,113.6
20130601,10,12,2,237.9
20130601,10,13,3,32.7
20130601,11,1,10,11.6
20130601,11,2,9,26.8
20130601,11,3,7,4.5
20130601,11,4,16,6.7
20130601,11,5,4,61.8
20130601,11,6,14,3.5
20130601,11,7,6,123.2
20130601,11,8,12,45.1
20130601,11,9,11,8.7
20130601,11,10,15,4.1
20130601,11,11,3,105.8
20130601,11,12,1,58.8
20130601,11,13,2,142.2
20130601,11,14,5,58.2
20130601,11,15,8,49.1
20130601,12,1,4,2.2
20130601,12,2,7,38.8
20130601,12,3,10,336.1
20130601,12,4,12,4.2
20130601,12,5,1,14.9
20130601,12,6,11,51.3
20130601,12,7,3,7.4
20130601,12,8,8,15.6
20130601,12,9,14,43.7
20130601,12,10,5,288
20130601,12,11,9,18.8
20130601,12,12,15,48.9
20130601,12,13,16,9.6
20130601,12,14,6,26.8
20130601,12,15,2,273.3
20130601,12,16,13,379.7
20130602,01,1,7,4
20130602,01,2,1,4.4
20130602,01,3,3,7.9
20130602,01,4,4,8.6
20130602,01,5,13,7.1
20130602,01,6,8,68.2
20130602,01,7,11,103.6
20130602,01,8,5,56.6
20130602,01,9,6,239.6
20130602,01,10,10,385.1
20130602,01,11,16,44.7
20130602,01,12,9,31
20130602,01,13,15,14.4
20130602,01,14,2,54
20130602,01,15,12,427.3
20130602,01,16,14,5
20130602,02,1,10,4.3
20130602,02,2,12,6.1
20130602,02,3,16,21.6
20130602,02,4,3,43.5
20130602,02,5,9,33.6
20130602,02,6,5,10.6
20130602,02,7,8,17
20130602,02,8,11,187
20130602,02,9,15,84.1
20130602,02,10,4,160.9
20130602,02,11,7,1.8
20130602,02,12,14,333.4
20130602,02,13,13,379.7
20130602,02,14,6,98.5
20130602,02,15,1,238.3
20130602,02,16,2,264.9
20130602,03,1,18,7.1
20130602,03,2,13,5.3
20130602,03,3,3,15.7
20130602,03,4,12,3.2
20130602,03,5,8,4.8
20130602,03,6,7,16.6
20130602,03,7,6,20.2
20130602,03,8,17,58.8
20130602,03,9,11,344.3
20130602,03,10,9,213.6
20130602,03,11,10,263.1
20130602,03,12,1,33.7
20130602,03,13,4,79.2
20130602,03,14,5,33
20130602,03,15,14,622.4
20130602,03,16,16,8.8
20130602,03,17,2,512.8
